metric,predictor,roi,n,beta,p,r_partial
FA,dexterity_dominant,superior frontal gyrus (prefrontal cortex) right,287,0.0003193817001364231,0.029235376574681032,0.13055797904189143
FA,dexterity_dominant,superior frontal gyrus (frontal pole) left,287,0.0002596736981069658,0.10792633909708256,0.0964520414404522
FA,dexterity_dominant,superior frontal gyrus (frontal pole) right,287,0.00021363829633074644,0.13648537921833997,0.08936731124557383
FA,dexterity_dominant,middle frontal gyrus (posterior segment) left,287,0.00046969068593444134,0.0018239925170554874,0.18584491445262682
FA,dexterity_dominant,middle frontal gyrus (posterior segment) right,287,0.0004067649993817901,0.019582509678154975,0.13968932141704982
FA,dexterity_dominant,middle frontal gyrus (dorsal prefrontal cortex) left,287,0.0003926884099150784,0.005807049799834491,0.16475563652533673
FA,dexterity_dominant,middle frontal gyrus (dorsal prefrontal cortex) right,287,0.0004984813512725856,0.002076839378407934,0.18359092975983762
FA,dexterity_dominant,inferior frontal gyrus pars opercularis left,287,0.00013480104588726934,0.4836872040326739,0.04210134430906125
FA,dexterity_dominant,inferior frontal gyrus pars opercularis right,287,0.0002468872080553836,0.26219524029882163,0.06735167379840422
FA,dexterity_dominant,inferior frontal gyrus pars orbitralis left,287,0.00027718480121598747,0.07207056567619792,0.10785357755931013
FA,dexterity_dominant,inferior frontal gyrus pars orbitralis right,287,0.00020908271286825222,0.19494734521239448,0.07782604599820415
FA,dexterity_dominant,inferior frontal gyrus pars triangularis left,287,0.0003166459309092258,0.038666427766029715,0.12387009391948446
FA,dexterity_dominant,inferior frontal gyrus pars triangularis right,287,0.00031652086828840785,0.06543174338918271,0.11045360598341651
FA,dexterity_dominant,lateral fronto-orbital gyrus left,287,0.0004811727346575178,0.00832521190707395,0.1576865795507569
FA,dexterity_dominant,lateral fronto-orbital gyrus right,287,0.0005180247542714864,0.0026261388732181762,0.1794504836166008
FA,dexterity_dominant,middle fronto-orbital gyrus left,287,0.00048555044170580573,0.016668988424753322,0.1432241162909774
FA,dexterity_dominant,middle fronto-orbital gyrus right,287,0.00047706866062068563,0.01955828330879709,0.13971676794146518
FA,dexterity_dominant,gyrus rectus left,287,0.00028387156258975293,0.035288612145026176,0.12608760222479815
FA,dexterity_dominant,gyrus rectus right,287,0.00021827546204473985,0.11283598402394969,0.09513752428432172
FA,dexterity_dominant,postcentral gyrus left,287,0.00042986339704571125,0.0032288444420023456,0.1757314092768262
FA,dexterity_dominant,postcentral gyrus right,287,0.00029609764039381853,0.040863058554843915,0.12251444001408637
FA,dexterity_dominant,precentral gyrus left,287,0.0004999626616420486,0.0013982566609168374,0.19038254086238832
FA,dexterity_dominant,precentral gyrus right,287,0.00039266301314820455,0.01774834252346144,0.14185605148610722
FA,dexterity_dominant,Superior parietal gyrus left,287,0.00033514063785515134,0.09834570984237975,0.09915930752974324
FA,dexterity_dominant,superior parietal gyrus right,287,0.00044547510171835317,0.027364403176103048,0.13210021973128053
FA,dexterity_dominant,supramarginal gyrus left,287,0.00020395473475837405,0.14525006229086218,0.08742478193139656
FA,dexterity_dominant,supramarginal gyrus right,287,6.65695985045417e-05,0.6648093672051152,0.02605252025968095
FA,dexterity_dominant,angular gyrus left,287,0.00048389487294062204,0.004776760694208396,0.168478824540611
FA,dexterity_dominant,angular gyrus right,287,0.000455500324166614,0.0036419880483647407,0.17353074129446497
FA,dexterity_dominant,pre-cuneus left,287,0.00021991460204896573,0.16487124014495727,0.08337915916122825
FA,dexterity_dominant,pre-cuneus right,287,0.00012147613773781775,0.3087593945617743,0.0611533081473521
FA,dexterity_dominant,superior temporal gyrus left,287,0.000122576912110443,0.30329816640926427,0.06184639599181947
FA,dexterity_dominant,superior temporal gyrus right,287,0.0002536161779569684,0.04832454719588942,0.11832605410992537
FA,dexterity_dominant,pole of superior temporal gyrus left,287,2.1981343872052908e-05,0.8570988787732232,0.010828712429663085
FA,dexterity_dominant,pole of superior temporal gyrus right,287,5.5194682151965543e-05,0.665220528944888,0.02601850165810744
FA,dexterity_dominant,middle temporal gyrus left,287,0.00013790191725609644,0.39007969989002983,0.0516528330639745
FA,dexterity_dominant,middle temporal gyrus right,287,5.378179921870397e-05,0.7675922612062723,0.017771052374965495
FA,dexterity_dominant,pole of middle temporal gyrus left,287,5.301565681694044e-05,0.751978977243802,0.01900389122086374
FA,dexterity_dominant,pole of middle temporal gyrus right,287,0.0003563968777579303,0.04461687153622512,0.12033372332471091
FA,dexterity_dominant,inferior temporal gyrus left,287,0.000336684999732935,0.07931811790708045,0.10522911812529664
FA,dexterity_dominant,inferior temporal gyrus right,287,0.0005015219538694433,0.0059879897548334995,0.16416393184776987
FA,dexterity_dominant,parahippocampal gyrus left,287,0.0002450673748158859,0.11448843666134806,0.09470519107202452
FA,dexterity_dominant,parahippocampal gyrus right,287,0.0003188111800829053,0.062184595688927716,0.11180490844928093
FA,dexterity_dominant,entorhinal area left,287,0.00021729983305535311,0.19700582558877902,0.07746968989458047
FA,dexterity_dominant,entorhinal area right,287,0.00032670433614360886,0.037882421220057756,0.124369725185564
FA,dexterity_dominant,fusiform gyrus left,287,0.0002873973800155543,0.01934389761298002,0.13996094551877586
FA,dexterity_dominant,fusiform gyrus right,287,0.0004480171588521755,0.00015078631565687973,0.22498217218643968
FA,dexterity_dominant,superior occipital gyrus left,287,0.0008493643068964594,0.0036046608515940366,0.17372001806882334
FA,dexterity_dominant,superior occipital gyrus right,287,0.0005919271271764563,0.01937070644937178,0.13993028295154628
FA,dexterity_dominant,middle occipital gyrus left,287,0.0005534695501638294,0.0012184682580519835,0.1926928774820108
FA,dexterity_dominant,MIDDLE OCCIPITAL GYRUS right,287,0.00062655546335536,0.0005319593396858413,0.20608632150339154
FA,dexterity_dominant,inferior occipital gyrus left,287,0.0005074753130587394,0.009211595327195848,0.15565085280838584
FA,dexterity_dominant,inferior occipital gyrus right,287,0.0007605180594396357,5.17134218987097e-05,0.23986203094215056
FA,dexterity_dominant,cuneus left,287,2.6114530995105024e-05,0.9046593345533622,0.0072031426111264785
FA,dexterity_dominant,cuneus right,287,0.00025881835588930887,0.07394267605336746,0.10715581980793397
FA,dexterity_dominant,lingual gyrus left,287,0.00013189901208605188,0.34577921366679226,0.05665342882052492
FA,dexterity_dominant,lingual gyrus right,287,0.00034271479933763567,0.008301831563533636,0.15774284052747564
FA,dexterity_dominant,rostral anterior cingulate gyrus left,287,0.0003238855196635214,0.040734247186747424,0.12259221780553918
FA,dexterity_dominant,rostral anterior cingulate gyrus right,287,0.00019938371627258088,0.12940165837650924,0.09100850649324538
FA,dexterity_dominant,subcallosal anterior cingulate gyrus left,287,0.0004957534753947148,0.10711741910214599,0.09667311480143187
FA,dexterity_dominant,subcallosal anterior cingulate gyrus right,287,0.00038016954114140146,0.17554202780050304,0.08132907180130011
FA,dexterity_dominant,subgenual anterior cingulate gyrus left,287,0.00027727997710216,0.20304815814745072,0.07643907049894717
FA,dexterity_dominant,subgenual anterior cingulate gyrus right,287,0.00024595392451026964,0.2029160926669587,0.07646135692946872
FA,dexterity_dominant,dorsal anterior cingulate gyrus left,287,0.000341648491483061,0.19080270985773728,0.07855196630955437
FA,dexterity_dominant,dorsal anterior cingulate gyrus right,287,0.0001347052805552973,0.5811445471485227,0.03317006079589119
FA,dexterity_dominant,posterior cingulate gyrus left,287,0.0005897249337282422,0.13816049198763286,0.08898882100100446
FA,dexterity_dominant,posterior cingulate gyrus right,287,0.000465944158498421,0.28007155868491124,0.06489055434806835
FA,dexterity_dominant,insular left,287,0.0001272631397318799,0.34708419546600544,0.05650057728659214
FA,dexterity_dominant,insular right,287,7.987271762739934e-05,0.6316867177638373,0.028821614449487064
FA,dexterity_dominant,amygdala left,287,-3.208535389218669e-05,0.8471380672278692,-0.011592574543071752
FA,dexterity_dominant,amygdala right,287,-6.616763933441541e-05,0.7251732756273724,-0.021139501524333904
FA,dexterity_dominant,hippocampus left,287,0.00017747263614849643,0.4050715692853351,0.05003975017445661
FA,dexterity_dominant,hippocampus right,287,0.00030432672289254796,0.19164071101673302,0.07840426973297404
FA,dexterity_dominant,caudate nucleus left,287,0.00038053577995525163,0.20816173220680226,0.07558408884865643
FA,dexterity_dominant,caudate nucleus right,287,0.0004258797742073832,0.1718431338920989,0.08202892368703943
FA,dexterity_dominant,putamen left,287,-8.482445238232629e-05,0.7078815390263528,-0.022531174113430332
FA,dexterity_dominant,putamen right,287,-0.00013696565759316537,0.5042392478553236,-0.04014632166905598
FA,dexterity_dominant,globus pallidus left,287,-7.326012820778126e-05,0.8331093072067207,-0.012671588042443045
FA,dexterity_dominant,globus pallidus right,287,-0.0001243818663595215,0.7177703949238999,-0.021733878217106234
FA,dexterity_dominant,thalamus left,287,7.217746825418823e-05,0.7390828837955703,0.02002818227141868
FA,dexterity_dominant,thalamus right,287,0.00021743280140702265,0.29295514951390617,0.06318202405375054
FA,dexterity_dominant,hypothalamus left,287,0.00014759912310491856,0.544416419003491,0.036440683819170774
FA,dexterity_dominant,hypothalamus right,287,0.0001139774225586524,0.6646743729370008,0.02606369119202727
FA,dexterity_dominant,nucleus innominata of mynert left,287,0.0005856199453323041,0.07817229016636924,0.10563073503170183
FA,dexterity_dominant,nucleus innominata of mynert right,287,0.00037681753714964805,0.3015662761615115,0.06206791074661603
FA,dexterity_dominant,nucleus accumbens left,287,0.0003349343772437518,0.14889317342398953,0.08664361292121583
FA,dexterity_dominant,nucleus accumbens right,287,0.00017213744638659083,0.4952574831028925,0.04099540054539968
FA,dexterity_dominant,red nucleus left,287,0.00022213111597433534,0.43828081867994184,0.046587954536254576
FA,dexterity_dominant,red nucleus right,287,0.0001201954135806045,0.7033957563334673,0.022894138383687396
FA,dexterity_dominant,substancia nigra left,287,0.0006306348902671958,0.16597182666601987,0.0831632103208236
FA,dexterity_dominant,substancia nigra right,287,5.26389762944581e-05,0.8882739801909212,0.008448611239744422
FA,dexterity_dominant,cerebellum right,287,0.0002601161063678494,0.05667745800953046,0.11423575576759956
FA,dexterity_dominant,cerebellum left,287,0.00016811972210327845,0.22847439880835738,0.07232969532158769
FA,dexterity_dominant,cerebral peduncle left,287,0.00021684320386408272,0.5626096326716129,0.03480777356710645
FA,dexterity_dominant,Cerebral peduncle right,287,-0.0002445119575585803,0.47197288937251325,-0.043235700378417154
FA,dexterity_dominant,midbrain left,287,0.00020529091919472056,0.36394008699975183,0.054557975005433766
FA,dexterity_dominant,midbrain right,287,0.00010441113613234571,0.6042663491950343,0.03116067925269401
FA,dexterity_dominant,corticospinal tract left,287,0.0006571671716534032,0.043719432109358386,0.12084062927784223
FA,dexterity_dominant,corticospinal tract right,287,0.00022241206931966412,0.5118891660362067,0.03942938768123252
FA,dexterity_dominant,superior cerebellar peduncle left,287,-0.00014332605656679654,0.6363460376550966,-0.02842853009367823
FA,dexterity_dominant,superior cerebellar peduncle right,287,1.972370041823177e-05,0.9549739677318514,0.0033955110074723608
FA,dexterity_dominant,middle cerebellar peduncle left,287,0.00041951293269375717,0.20159939951189773,0.07668412958219192
FA,dexterity_dominant,middle cerebellar peduncle right,287,0.0011908922207336202,0.0008910097708928251,0.1978522939098234
FA,dexterity_dominant,pontine crossing tract (a part of MCP) left,287,0.0004040962807725753,0.19043766435391776,0.07861645359428278
FA,dexterity_dominant,pontine crossing tract (a part of MCP) right,287,0.00010995105682090259,0.7304991847089927,0.02071315534854504
FA,dexterity_dominant,inferior cerebellar peduncle left,287,0.00033118423298932867,0.29471224105240074,0.06295293792358668
FA,dexterity_dominant,inferior cerebellar peduncle right,287,0.0006216740629517363,0.10159708136493238,0.09821802914341397
FA,dexterity_dominant,medial lemniscus left,287,0.00036318498158267556,0.19534734642608922,0.07775658535951044
FA,dexterity_dominant,medial lemniscus right,287,0.0003435770464002585,0.24877068327468022,0.06927671982981103
FA,dexterity_dominant,pons left,287,0.00014009165764532647,0.6436499892649837,0.02781474737904956
FA,dexterity_dominant,pons right,287,-0.00024621905423334904,0.3538067889701104,-0.0557188627718741
FA,dexterity_dominant,medulla left,287,0.0012788074793580889,0.05699670213074961,0.11408962891449848
FA,dexterity_dominant,medulla right,286,0.0012197503468924867,0.038421440475164895,0.12424843427256786
FA,dexterity_dominant,anterior corona radiata left,287,0.00032554876768703985,0.12353867258963572,0.09242019984255638
FA,dexterity_dominant,anterior corona radiata right,287,0.000169607083310104,0.4508007338984442,0.04532591883817946
FA,dexterity_dominant,superior corona radiata left,287,-8.567967454771179e-05,0.6495468085809605,-0.02732131050670736
FA,dexterity_dominant,superior corona radiata right,287,-0.00012976561629708848,0.4805169953870655,-0.04240684481679572
FA,dexterity_dominant,posterior corona radiata left,287,0.0001990738816205734,0.5108788067994028,0.0395237548766406
FA,dexterity_dominant,posterior corona radiata right,287,-0.00011342766169044648,0.7165478780672095,-0.021832236000561642
FA,dexterity_dominant,genu of corpus callosum left,287,0.0005638585064048148,0.31257081814611315,0.060674363456883144
FA,dexterity_dominant,genu of corpus callosum right,287,0.0003872476071520576,0.545629205739932,0.03633100873102059
FA,dexterity_dominant,body of corpus callosum left,287,0.00012020121832767417,0.8575323870460206,0.010795508409946577
FA,dexterity_dominant,body of corpus callosum right,287,0.0001587640453321999,0.795126969752615,0.015614520534387454
FA,dexterity_dominant,splenium of corpus callosum left,287,0.00010259656437527281,0.9103085336577913,0.006774479034796044
FA,dexterity_dominant,splenium of corpus callosum right,287,0.0003612837546777581,0.6887480393319614,0.02408523224332606
FA,dexterity_dominant,tapatum left,287,8.348146193064282e-06,0.9898236934387004,0.0007670327512937352
FA,dexterity_dominant,tapatum right,287,-0.00017413284497383316,0.812332662499026,-0.014277207107721731
FA,dexterity_dominant,anterior limb of internal capsule left,287,0.0007658163713215041,0.1281550322741058,0.09130446234009515
FA,dexterity_dominant,anterior limb of internal capsule right,287,0.0010407619639937456,0.05256978221995945,0.11617957728996484
FA,dexterity_dominant,posterior limb of internal capsule left,287,0.0003944684040080758,0.33924071686646395,0.0574248457025514
FA,dexterity_dominant,posterior limb of internal capsule right,287,4.7676861020318814e-05,0.8844033696753345,0.008743327768517254
FA,dexterity_dominant,retrolenticular part of internal capsule left,287,0.00042539494201684696,0.3044570254843138,0.06169864054676884
FA,dexterity_dominant,retrolenticular part of internal capsule right,287,5.1686345837944226e-05,0.9030400773716646,0.007326078720349856
FA,dexterity_dominant,external capsule left,287,0.00021647529527329273,0.5695597652737346,0.034190721263539586
FA,dexterity_dominant,external capsule right,287,0.0002240825988270315,0.4984353474314686,0.04069406269295829
FA,dexterity_dominant,cingulum (cingulate gyrus) left,287,0.00034175130577217467,0.5016469340896512,0.04039055775441961
FA,dexterity_dominant,cingulum (cingulate gyrus) right,287,0.00016181255206686903,0.710293629881057,0.02233633927018236
FA,dexterity_dominant,cingulum (hippocampus) left,287,0.0001569637313895778,0.6336610552794194,0.028654900411059156
FA,dexterity_dominant,cingulum (hippocampus) right,287,0.0004150745373370107,0.1992508135072527,0.07708412384183069
FA,dexterity_dominant,fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,287,-0.00010381738727136721,0.669483560793472,-0.025666273431033376
FA,dexterity_dominant,fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,287,0.00022898725686931387,0.33806354747666634,0.05756473243675341
FA,dexterity_dominant,Fornix (column and body of fornix) left,287,0.0011176030757790334,0.06548075254199441,0.11043363656970323
FA,dexterity_dominant,Fornix (column and body of fornix) right,287,0.0016510731910271068,0.010388726501750935,0.153200809710687
FA,dexterity_dominant,Inferior fronto-occipital fasciculus left,287,0.00025770945422733175,0.437747281039045,0.046642189323433746
FA,dexterity_dominant,Inferior fronto-occipital fasciculus right,287,0.0004519118772390945,0.2785412441962877,0.0650969861214489
FA,dexterity_dominant,Posterior thalamic radiation (include optic radiation) left,287,0.0001687712818233893,0.5500948593431729,0.03592820080712778
FA,dexterity_dominant,Posterior thalamic radiation (include optic radiation) right,287,-1.6558987714392873e-05,0.9598801263769489,-0.0030251973436628303
FA,dexterity_dominant,Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,287,0.000138801455615361,0.5593404091284825,0.035099287205849074
FA,dexterity_dominant,Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,287,0.0003820579932938065,0.14056967913282528,0.08845058567120777
FA,dexterity_dominant,Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,287,0.00017001841743055586,0.7101818214185761,0.02234536534544623
FA,dexterity_dominant,Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,287,0.00042983037977084365,0.3789156847128157,0.05287852809217091
FA,dexterity_dominant,Superior longitudinal fasciculus left,287,0.00046814642838391483,0.05262815263645579,0.11615108580775696
FA,dexterity_dominant,Superior longitudinal fasciculus right,287,0.00010080620298357282,0.66970369071,0.025648109316617772
FA,dexterity_dominant,Uncinate fasciculus left,287,-0.00020960018080905,0.6931841763246294,-0.023723531116778954
FA,dexterity_dominant,Uncinate fasciculus right,287,-0.0003138905280635274,0.6223920725597186,-0.029609456171411478
FA,dexterity_dominant,Ansa lenticularis left,287,0.0007498426426340716,0.07551051168532459,0.10658243685300185
FA,dexterity_dominant,Ansa lenticularis right,287,0.0007036006625528897,0.08449672722984461,0.10347040732834602
FA,dexterity_dominant,Anterior commissure left,287,0.0011695456197658343,0.003509116499728858,0.17421270040799194
FA,dexterity_dominant,Anterior commissure right,287,0.0008039058446432496,0.012771723505482646,0.14891315338416886
FA,dexterity_dominant,Lenticular fasciclus left,287,0.00048680102159499297,0.30117454832628954,0.062118130790902164
FA,dexterity_dominant,Lenticular fasciclus right,287,6.83409009210566e-05,0.8789310914759302,0.009160357051739775
FA,dexterity_dominant,olfactory radiation  left,287,0.000151203146381698,0.5457709975651678,0.03631819403126656
FA,dexterity_dominant,olfactory radiation   right,287,0.00031101263892885475,0.21173099706743062,0.07499625212852219
FA,dexterity_dominant,mammillary body left,287,1.9142690404284863e-05,0.9597837059143722,0.003032473952839598
FA,dexterity_dominant,mammillary body right,287,-9.946566564294484e-05,0.7778471616133047,-0.016965372325374952
FA,dexterity_dominant,optic tract left,287,0.000242136417280125,0.5919717223882992,0.032224678661146144
FA,dexterity_dominant,optic tract right,287,0.00041230177265700783,0.3487142521468533,0.056310160000133724
FA,dexterity_dominant,lateral ventricle_frontal left,287,0.0005184263878905139,0.5492764016021673,0.036001906220909166
FA,dexterity_dominant,lateral ventricle_body left,287,0.0006894768379324451,0.3040009435510776,0.0617567469375814
FA,dexterity_dominant,lateral ventricle_atrium left,287,-0.00021310412904730798,0.7373121349389272,-0.020169272373614395
FA,dexterity_dominant,lateral ventricle_occipital left,287,-0.00045774496769838535,0.5391757578938473,-0.03691600612993725
FA,dexterity_dominant,lateral ventricle_temporal left,287,0.00034136698399430093,0.37188701376117167,0.05366156334211851
FA,dexterity_dominant,lateral ventricle_frontal right,287,0.0008688061299597637,0.29477161024132714,0.06294521341287186
FA,dexterity_dominant,lateral ventricle_body right,287,0.0009311220908420197,0.19686729544219772,0.0774935863213867
FA,dexterity_dominant,lateral ventricle_atrium right,287,0.0007112864372769382,0.33960187806800984,0.05738198989739581
FA,dexterity_dominant,lateral ventricle_occipital right,287,-0.00019323056349564974,0.7720093363561951,-0.017423642536742362
FA,dexterity_dominant,lateral ventricle_temporal right,287,0.0007285321585174385,0.05204548942041815,0.11643667886083979
FA,dexterity_dominant,III and IV ventricle,287,0.0002655939634964749,0.35439761712535234,0.055650609093245575
FA,dexterity_dominant,posterior insula left,287,0.0004180675236565516,0.10128595944067598,0.09830705758934936
FA,dexterity_dominant,posterior insula right,287,0.0004108611139321036,0.12969728643306758,0.09093864611221496
FA,dexterity_dominant,posterior superior temporal gyrus left,287,0.00026456266685246277,0.1253649710825099,0.09197499737258948
FA,dexterity_dominant,posterior superior temporal gyrus right,287,0.00016366894549237738,0.38524982484169684,0.05218045032090839
FA,dexterity_dominant,posterior middle temporal gyrus left,287,0.0003268620316168884,0.05106858508129734,0.11692153502922831
FA,dexterity_dominant,posterior middle temporal gyrus right,287,0.00016493992504087556,0.41436009872414437,0.04905811946283355
FA,dexterity_dominant,posterior inferior temporal gyrus left,287,0.0005011112178521103,0.015815720070027055,0.14436150618785823
FA,dexterity_dominant,posterior inferior temporal gyrus right,287,0.00039336054325077145,0.0440364595019205,0.12066057125825368
FA,dexterity_nondominant,superior frontal gyrus (posterior segment) left,285,0.0004447124194876562,0.045219789118656574,0.12043113820743237
FA,dexterity_nondominant,superior frontal gyrus (posterior segment) right,285,0.00032918358050769246,0.11485567905311998,0.09495225512626743
FA,dexterity_nondominant,superior frontal gyrus (prefrontal cortex) left,285,0.0005143126177959294,0.0015192332384828466,0.18965154848430088
FA,dexterity_nondominant,superior frontal gyrus (prefrontal cortex) right,285,0.00040564892704571655,0.007488882345562138,0.16036613117182988
FA,dexterity_nondominant,superior frontal gyrus (frontal pole) left,285,0.0003724318080454626,0.02575298459743484,0.1339839132414095
FA,dexterity_nondominant,superior frontal gyrus (frontal pole) right,285,0.0003853585040997906,0.009472965198741736,0.15564087584615985
FA,dexterity_nondominant,middle frontal gyrus (posterior segment) left,285,0.00028535520653773634,0.06829482421254342,0.10970210867381841
FA,dexterity_nondominant,middle frontal gyrus (posterior segment) right,285,0.00035300781295788614,0.050640759504284864,0.11755930490942317
FA,dexterity_nondominant,middle frontal gyrus (dorsal prefrontal cortex) left,285,0.00043301481038169703,0.0032356557883010824,0.176321968738388
FA,dexterity_nondominant,middle frontal gyrus (dorsal prefrontal cortex) right,285,0.0004539999556997874,0.007139265835244692,0.16131258665237044
FA,dexterity_nondominant,inferior frontal gyrus pars opercularis left,285,0.0002866169849773113,0.149825003074267,0.08675930762095482
FA,dexterity_nondominant,inferior frontal gyrus pars opercularis right,285,0.00014469274245079356,0.5276656051981368,0.038106105580051515
FA,dexterity_nondominant,inferior frontal gyrus pars orbitralis left,285,0.00019055510280998583,0.23545596583695522,0.07151723569291416
FA,dexterity_nondominant,inferior frontal gyrus pars orbitralis right,285,0.00024771860388150217,0.1392444556073674,0.08906720118606419
FA,dexterity_nondominant,inferior frontal gyrus pars triangularis left,285,0.0003040806692428679,0.056671577277291746,0.11465112749721561
FA,dexterity_nondominant,inferior frontal gyrus pars triangularis right,285,0.00037565657317266697,0.03446471142005317,0.12711252854431054
FA,dexterity_nondominant,lateral fronto-orbital gyrus left,285,0.00016995998027961363,0.3722758569565566,0.05381269955994127
FA,dexterity_nondominant,lateral fronto-orbital gyrus right,285,0.0002492340056220453,0.16647166914560585,0.0833664941670086
FA,dexterity_nondominant,middle fronto-orbital gyrus left,285,9.099546562274498e-05,0.665772711413397,0.026067242939325923
FA,dexterity_nondominant,middle fronto-orbital gyrus right,285,0.000276409881378893,0.19466179575387174,0.07815801428237719
FA,dexterity_nondominant,gyrus rectus left,285,0.0001371840151210992,0.3300233735509822,0.05874107866944463
FA,dexterity_nondominant,gyrus rectus right,285,0.00025228941317492423,0.06999179221483522,0.10903860006313904
FA,dexterity_nondominant,postcentral gyrus left,285,0.0004340492524827915,0.00426898894944299,0.17119951901873542
FA,dexterity_nondominant,postcentral gyrus right,285,0.000366425798118577,0.014882021405971144,0.14619335710350342
FA,dexterity_nondominant,precentral gyrus left,285,0.0004942387820745684,0.0024174228289713224,0.1815684912779769
FA,dexterity_nondominant,precentral gyrus right,285,0.000568568747691212,0.0009220646711600548,0.19799696978910275
FA,dexterity_nondominant,Superior parietal gyrus left,285,0.0004126800074696703,0.04901147819726653,0.11839428741272338
FA,dexterity_nondominant,superior parietal gyrus right,285,0.00046909504479300014,0.024746555310001483,0.13490194664453023
FA,dexterity_nondominant,supramarginal gyrus left,285,0.0004295999658869896,0.002743814883721713,0.17930649045614944
FA,dexterity_nondominant,supramarginal gyrus right,285,0.0003173753653327146,0.04403634956010805,0.12109617044425994
FA,dexterity_nondominant,angular gyrus left,285,0.00048785133304533987,0.006309621484522517,0.16373586888432184
FA,dexterity_nondominant,angular gyrus right,285,0.0004296118353489976,0.008165621859669615,0.15864096515020945
FA,dexterity_nondominant,pre-cuneus left,285,0.00020350436030326327,0.21358144352124234,0.07496514787564378
FA,dexterity_nondominant,pre-cuneus right,285,1.6199516412042318e-05,0.8962384524220932,0.00787132414099572
FA,dexterity_nondominant,superior temporal gyrus left,285,-7.541782840864959e-06,0.9513984150850209,-0.003678800186809963
FA,dexterity_nondominant,superior temporal gyrus right,285,0.00020613464387859976,0.12193882324664947,0.09315045867236384
FA,dexterity_nondominant,pole of superior temporal gyrus left,285,3.2871470715124726e-05,0.7941884925842984,0.01574471815740074
FA,dexterity_nondominant,pole of superior temporal gyrus right,285,-1.3594702662566486e-05,0.917586195585237,-0.006245375818889223
FA,dexterity_nondominant,middle temporal gyrus left,285,-3.938981685161353e-05,0.8120805079106872,-0.014348736462718741
FA,dexterity_nondominant,middle temporal gyrus right,285,-0.0003776621452574169,0.044574056910205266,-0.12079217101201233
FA,dexterity_nondominant,pole of middle temporal gyrus left,285,-7.666436216074289e-05,0.6602431021223062,-0.02652696257902775
FA,dexterity_nondominant,pole of middle temporal gyrus right,285,9.341199134649482e-05,0.6125110252024516,0.030563276195403555
FA,dexterity_nondominant,inferior temporal gyrus left,285,5.41672456359774e-05,0.7868302614780971,0.016321224263890155
FA,dexterity_nondominant,inferior temporal gyrus right,285,0.00024649723579724743,0.19431065104226286,0.07821936232898458
FA,dexterity_nondominant,parahippocampal gyrus left,285,0.00017591220699976395,0.27121407912050677,0.06633600596833306
FA,dexterity_nondominant,parahippocampal gyrus right,285,0.0002051749990202918,0.24966470834286653,0.06939714847810613
FA,dexterity_nondominant,entorhinal area left,285,0.0004663596031953594,0.0064628647765234614,0.16326761226023137
FA,dexterity_nondominant,entorhinal area right,285,-7.116233142949931e-06,0.9654875252109222,-0.0026115555023218007
FA,dexterity_nondominant,fusiform gyrus left,285,0.0002584139972000125,0.04068831721722529,0.12306250248928699
FA,dexterity_nondominant,fusiform gyrus right,285,0.0003097351712141521,0.011718183590659981,0.15125500458249214
FA,dexterity_nondominant,superior occipital gyrus left,285,0.0006815924239930746,0.023967353606946056,0.13563506749483933
FA,dexterity_nondominant,superior occipital gyrus right,285,0.0005264104130669853,0.045581349348856735,0.12023087158541218
FA,dexterity_nondominant,middle occipital gyrus left,285,0.000350267834014652,0.04878622446880159,0.11851154224212605
FA,dexterity_nondominant,MIDDLE OCCIPITAL GYRUS right,285,0.00034403819858898924,0.06783158547777586,0.10988557288233661
FA,dexterity_nondominant,inferior occipital gyrus left,285,0.00040515088213861585,0.045289349202492876,0.12039250516349137
FA,dexterity_nondominant,inferior occipital gyrus right,285,0.00045472364601333156,0.021232040450522106,0.13838301902978448
FA,dexterity_nondominant,cuneus left,285,0.00018904020765219366,0.40345195302087306,0.05039463474806533
FA,dexterity_nondominant,cuneus right,285,3.696430288751024e-05,0.8067710468232946,0.014762164908716947
FA,dexterity_nondominant,lingual gyrus left,285,-3.3495812210426918e-06,0.9815710757901319,-0.0013942055171035836
FA,dexterity_nondominant,lingual gyrus right,285,0.00012177646104859075,0.3666777500363684,0.05444478260671617
FA,dexterity_nondominant,rostral anterior cingulate gyrus left,285,6.144073362497036e-05,0.7098852959396607,0.02245062813675034
FA,dexterity_nondominant,rostral anterior cingulate gyrus right,285,0.00028090151212796543,0.03443689285324683,0.12713197929106942
FA,dexterity_nondominant,subcallosal anterior cingulate gyrus left,285,0.00018384734917598636,0.5633001634144741,0.03487257728188356
FA,dexterity_nondominant,subcallosal anterior cingulate gyrus right,285,0.0003119092887708876,0.2529256198743382,0.06892251952259337
FA,dexterity_nondominant,subgenual anterior cingulate gyrus left,285,0.0001902164863897118,0.3949201389947604,0.05131368533575685
FA,dexterity_nondominant,subgenual anterior cingulate gyrus right,285,0.000427638700811701,0.03102945727890691,0.12962221515129618
